,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,DC,Canada,US,China,Italy,Spain,South Korea,Australia,Germany,France,Japan,Iran,UK,World,Pacific,Rockies,Southwest,Midwest,Northeast,Southeast,Southeast-,Mid-Atlantic
2020-03-20,,,,,3.196251588412138,3.0,0.0,,4.070746346570171,0.8107144632819592,,,1.2920296742201791,inf,,inf,3.0,1.6598842669953366,,0.0,0.0,0.0,,0.0,0.0,,,inf,,1.6004531476811517,,1.773177808169343,,,0.0,0.0,1.8927892607143724,0.0,,inf,inf,,1.2920296742201791,,0.0,inf,5.053229729667361,,0.0,,0.0,2.375232207565673,2.551346192076429,293.064412066942,4.361496230969087,3.097472120728856,13.970457683191302,6.180128151318436,2.0254850721334847,1.8699420106986617,16.093287489159614,5.592260849716638,1.7981531073318346,5.821199221152136,4.407088761850174,4.070746346570171,1.1605584217036247,1.5576328689906223,1.5732418036508555,1.8927892607143724,1.8103782251098854,3.0
2020-03-21,,,0.0,,3.3916593886358712,3.0,0.0,,3.3591435137582963,1.3498966119565567,,,1.1605584217036247,3.0,,3.0,1.8927892607143724,1.5,,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,,1.2422167361359118,,1.5732418036508555,,,0.0,0.0,2.26941239209809,0.0,,1.8927892607143724,inf,0.0,4.070746346570171,,0.0,inf,3.8798330947099826,,0.0,,0.0,2.4039857825729554,2.1747769720413386,375.45376305909303,4.309198256046105,2.626676853453591,10.710157744364862,13.48966831680576,1.8927892607143724,1.5584634541714326,11.057787110850263,6.591237094121215,1.7642495455702347,5.254281887879197,3.688986522058441,3.0,2.454203697303755,1.1829406238788813,1.3879485391710702,1.8321394779892013,1.793802045874004,2.26941239209809
2020-03-22,,,0.0,,4.070746346570171,5.128533874054364,1.5,,5.654885539590724,2.26941239209809,,,2.564266937027182,1.8927892607143724,,3.0,5.128533874054364,3.0,,1.8927892607143724,0.0,1.8927892607143724,0.0,inf,1.8927892607143724,,,3.0,,2.6041596737631494,,1.6826500866132175,,,0.0,3.0,4.070746346570171,1.5,,1.8927892607143724,inf,0.0,6.180128151318436,0.0,0.0,1.8927892607143724,7.683255702856542,,0.0,,0.0,2.454203697303755,2.7416387401878053,423.29546755612,4.376574163907363,2.774926788958094,15.5726792090533,13.48966831680576,2.7393326816383223,2.0324281599889256,9.617110568789412,7.651043282378096,2.9097204085972517,5.285822895273794,6.321931582547808,3.537748754518128,3.4306528824585563,1.804006685076747,1.7027650368390055,2.6894318890159914,2.936296831472499,1.6004531476811517
2020-03-23,,,0.0,,3.937833357551162,3.7158378775400003,1.7271499274803346,,3.537748754518128,3.1799317588818012,,,2.375232207565673,1.6598842669953366,,3.0,3.0,2.26941239209809,,1.8927892607143724,0.9463946303571862,1.2920296742201791,0.0,inf,3.0,,,1.5,0.0,2.3157870817137653,,1.5694781898966383,,,1.8927892607143724,3.0,4.070746346570171,1.1605584217036247,,1.2920296742201791,inf,0.0,3.537748754518128,0.0,2.26941239209809,1.8927892607143724,7.630774429820091,,4.070746346570171,,3.0,2.833145603768191,2.5471496088349075,323.15400260907603,5.068734977329621,2.6137456315892207,12.509016151066607,inf,3.4229956039160463,3.1991029958431767,8.622590009085613,8.861468334530342,3.2730224690790166,5.494418976834909,6.132417061883858,2.375232207565673,2.6894318890159914,2.0270366950064655,1.6233793408196897,2.572108225845312,2.6448004166805332,2.0555947683257436
2020-03-24,,,1.2920296742201791,0.0,2.833145603768191,3.0,1.8927892607143724,,6.389976654657373,2.5154172481688626,0.0,,2.1200851578342714,1.8927892607143724,,inf,7.228262518959628,1.9690699075763334,,3.0,0.8671944789536634,1.325653729464479,inf,inf,2.454203697303755,,,3.0,0.0,2.0555947683257436,,1.6598842669953366,,,2.1200851578342714,1.8927892607143724,4.424309542070845,1.5,,4.070746346570171,inf,3.0,2.375232207565673,0.0,1.6598842669953366,1.3825362618551105,9.88819277218711,,9.31885115851617,,3.0,6.629655441018274,2.497025360481404,309.0794633022886,6.0091002190038925,2.9123066123784027,12.795072845396177,15.5726792090533,3.3248242727022133,3.0880648518060756,10.101631240549096,9.561882984227191,3.512267216825132,5.758671630327677,5.994856526888441,2.6894318890159914,1.9807560663410795,2.158356426285123,1.6803278080285773,2.5897133626301874,2.705299859899036,1.8927892607143724
2020-03-25,0.0,0.0,1.8927892607143724,0.0,2.6894318890159914,2.1200851578342714,2.4039857825729554,,3.644659154873228,4.424309542070845,,,2.7829248694704867,2.454203697303755,0.0,5.128533874054364,4.070746346570171,1.7642495455702347,,7.228262518959628,1.8927892607143724,1.3295869984410953,inf,1.8927892607143724,2.1200851578342714,,,1.8927892607143724,0.0,1.8379332339580776,0.0,2.3356238728451784,0.0,,1.6004531476811517,2.26941239209809,3.0,1.5732418036508555,,2.454203697303755,inf,5.128533874054364,2.728424436027254,inf,1.5,5.128533874054364,6.588055162328203,,3.7158378775400003,,inf,5.830074629624195,2.6281416378242772,340.5074942074701,6.602910261636403,2.845173200479888,10.836576270096224,15.5726792090533,2.6503834750710706,3.062531913398833,9.31885115851617,9.941918491123937,4.140016504951753,5.612392629245965,4.572852871152271,2.2162515508849423,2.3157870817137653,1.9907628752296267,2.17963715142725,2.7532099359558067,2.5590379679759474,6.704525228897014
2020-03-26,0.0,0.0,1.5,0.0,2.8450910945594408,2.0825052607128156,2.8027185266409727,0.0,4.360110263602038,3.1877376286883305,,0.0,2.6894318890159914,2.343552410715393,0.0,5.128533874054364,9.31885115851617,2.4081754388880183,,7.228262518959628,2.0353731732850866,1.4823256809964724,3.0,1.1605584217036247,2.564266937027182,,,2.26941239209809,inf,1.8927892607143724,0.0,2.334750471915953,0.0,,2.26941239209809,1.6598842669953366,2.637354467360322,1.8927892607143724,,3.537748754518128,inf,5.128533874054364,2.454203697303755,inf,3.537748754518128,4.070746346570171,6.512757673469768,,3.0,,5.128533874054364,4.966300968864625,2.652346184053334,401.51480022988494,6.898117148077369,3.26988166457304,12.551926525743546,3.3591435137582963,2.6829277694203966,3.067244161580465,18.487542880204217,9.932254395821504,3.809080421746505,5.565592002514045,4.535316089717928,2.0555947683257436,1.9880535904988488,2.0661318737296144,2.26941239209809,2.897779454044925,2.8027185266409727,4.222417931826548
2020-03-27,0.0,0.0,2.17626021383776,5.128533874054364,3.294051180432805,1.7095112913514547,2.564266937027182,0.0,3.127091191736335,3.0,-0.0,0.0,2.758714952090381,2.833145603768191,0.0,3.0,3.7158378775400003,2.1877756025801975,0.0,9.31885115851617,1.7965670496430914,1.547508946081004,1.5,1.0,8.274262468351179,0.0,,2.26941239209809,inf,2.3157870817137653,0.0,2.2600340415558313,0.0,0.0,2.4039857825729554,2.1200851578342714,5.128533874054364,2.0555947683257436,,2.17626021383776,inf,1.8927892607143724,2.6894318890159914,inf,5.830074629624195,19.736440436881743,6.870652463818255,,2.0196215290624853,,5.128533874054364,2.8450910945594408,2.5793199364669035,455.8821102314209,7.117859044508673,3.4416933087356614,14.14757486432433,4.283023823894148,2.6708646343744,3.497685253986966,15.919756833903929,10.06168077726374,3.5409143609226392,5.484110284431243,5.033764027218401,1.773177808169343,2.375232207565673,2.085399886795714,2.274500794854314,2.5448013158739275,2.385573434038512,7.228262518959628
2020-03-28,1.5,3.0,2.26941239209809,2.26941239209809,3.9526113493947617,3.144007126566714,3.7666362628650636,0.0,2.4363987326391676,3.8139001721145163,,0.0,2.2959277298695384,2.6158804787909054,1.8927892607143724,7.228262518959628,3.537748754518128,2.788974296031464,0.0,9.31885115851617,1.9323160905258674,2.1927402422575577,1.2920296742201791,1.4181197392703855,9.31885115851617,0.0,0.0,4.070746346570171,3.0,2.5530030960755257,inf,2.2173333616198225,2.26941239209809,0.0,2.5328755187162635,1.8927892607143724,7.925780387433421,2.5411405452523095,0.0,2.728424436027254,inf,2.454203697303755,3.0,inf,5.128533874054364,5.654885539590724,6.0083345673247734,,2.343552410715393,,3.0,2.9301260404203235,2.7153370702259654,488.9650884286352,7.180900095653515,4.202164976000802,15.5726792090533,3.7158378775400003,2.799231587488638,3.761372209018085,14.38251395965506,10.82235464342702,2.651157967039445,5.626295730498408,5.169463170573588,2.9097204085972517,2.551346192076429,2.3985857036239686,2.310849578282948,2.842488824749842,2.7920528824510873,3.537748754518128
2020-03-29,0.9030899869919434,3.0,2.758714952090381,1.8927892607143724,4.883239246927533,2.2959277298695384,4.315643777953857,1.1605584217036247,3.159977238579775,4.070746346570171,,4.070746346570171,2.2322185911088823,3.287537358051849,1.5,2.454203697303755,3.537748754518128,3.4747747822129416,0.0,2.26941239209809,3.1877376286883305,2.693828160560429,1.3825362618551105,2.454203697303755,5.654885539590724,0.0,0.0,5.128533874054364,3.0,3.027040934350474,3.0,2.2630057829263874,2.454203697303755,0.0,3.1542742956053775,2.5154172481688626,12.447714438546335,2.526045628785685,0.0,3.6141312594798136,inf,2.1200851578342714,3.6713597367115307,3.0,7.228262518959628,3.0,7.489927366224319,,3.537748754518128,,4.070746346570171,3.9889771978448305,2.915612066555701,527.4576617359779,7.655192553402214,4.686112945310358,13.985719803007072,10.014678786465396,3.0081346245093616,4.8327389161029215,14.9776346107345,12.452848133057138,2.763179092942753,5.986603099876461,6.394488148056929,2.7652601171179088,3.1234654810597187,2.6912789294974577,2.433759640253089,3.180871804351866,3.269619921754593,2.526045628785685
